10261,The Caravan,Kolkata,Zomato,CCU_Entally
9282,The Factory Outlet,Kolkata,Zomato,CCU_Entally
9898,The Fifth Element,Kolkata,Zomato,CCU_South
9222,THE FIREFLY,Kolkata,Zomato,CCU_Entally
9605,The French Loaf,Kolkata,Zomato,CCU_Entally
9046,The Hideout,Kolkata,Zomato,CCU_South
10262,The Magic Wok,Kolkata,Zomato,CCU_South
9026,The Marble Room - Kenilworth Hotels,Kolkata,Zomato,CCU_Entally
9772,The Next Level,Kolkata,Zomato,CCU_Entally
8885,The Rouge,Kolkata,Zomato,CCU_Entally
8920,The Rouge,Kolkata,Zomato,CCU_Entally
9775,The Street - The Park,Kolkata,Zomato,CCU_Entally
9331,The Tea Trove,Kolkata,Zomato,CCU_South
10406,Tit Bits,Kolkata,Zomato,CCU_Entally
8895,Trincas,Kolkata,Zomato,CCU_Entally
9014,Tyre Patty,Kolkata,Zomato,CCU_South
9040,Urban Dezi,Kolkata,Zomato,CCU_Entally
8897,Urban Dezi - 9F,Kolkata,Zomato,CCU_South
9015,Whacky Waffles,Kolkata,Zomato,CCU_South
9844,Yummee - Wellesley,Kolkata,Zomato,CCU_Entally
9845,Yummee- Theatre Road,Kolkata,Zomato,CCU_Entally
9041,Zasu,Kolkata,Zomato,CCU_South
9776,Zen - The Park,Kolkata,Zomato,CCU_South
8945,Mansukh Sweets & Snacks,Chennai,Zomato,Chennai_AshokNagar_DC
9120,Hotel Sangamam,Chennai,Zomato,Chennai_AshokNagar_DC
9121,Creamy Inn - Guindy,Chennai,Zomato,Chennai_AshokNagar_DC
9124,Spice Land,Chennai,Zomato,Chennai_AshokNagar_DC
9393,Meat And Eat,Chennai,Zomato,Chennai_AshokNagar_DC
10515,Barottas,Chennai,Zomato,Chennai_AshokNagar_DC
4841,Daawat Briyani,Chennai,Zomato,Mount Road
7084,Moti Mahal Delux,Chennai,Zomato,Mount Road
7860,Jakob's Kitchen,Chennai,Zomato,Mount Road
7864,US 101 -Be A Sport,Chennai,Zomato,Mount Road
7865,Cloud Nine - Roof Top Restaurant,Chennai,Zomato,Mount Road
8975,Berry 'n' Blossom,Chennai,Zomato,Mount Road
9115,Kongu Biriyani,Chennai,Zomato,Mount Road
9117,Bombay Brasserie,Chennai,Zomato,Mount Road
9122,Mainland China Asia Kitchen,Chennai,Zomato,Mount Road
9125,Krishnavillasam - The Home Of Classics,Chennai,Zomato,Mount Road
9215,Tryst Gourmet,Chennai,Zomato,Mount Road
9216,The Marina,Chennai,Zomato,Mount Road
9217,Una Mas Mexican Grill,Chennai,Zomato,Mount Road
9355,Mexicano Griller,Chennai,Zomato,Mount Road
9362,Menchie's Frozen Yogurt,Chennai,Zomato,Mount Road
9366,Chocoholick,Chennai,Zomato,Mount Road
9373,Shanghai Annaachi,Chennai,Zomato,Mount Road
9377,Anjappar,Chennai,Zomato,Mount Road
9380,Tuscana Pizzeria,Chennai,Zomato,Mount Road
9382,New Yorker,Chennai,Zomato,Mount Road
9383,Sandwich Square,Chennai,Zomato,Mount Road
9386,The Port Cafe,Chennai,Zomato,Mount Road
9390,The Pasta Bar Veneto,Chennai,Zomato,Mount Road
9391,Mana Andhra,Chennai,Zomato,Mount Road
9392,Meat And Eat,Chennai,Zomato,Mount Road
9395,Mansukh Sweets & Snacks,Chennai,Zomato,Mount Road
9396,Orange,Chennai,Zomato,Mount Road
9398,The Madaras Kafe,Chennai,Zomato,Mount Road
9401,Dhabba Express,Chennai,Zomato,Mount Road
9402,601 - The Park,Chennai,Zomato,Mount Road
9407,Etc,Chennai,Zomato,Mount Road
9668,Coffee Central,Chennai,Zomato,Mount Road
9813,Baristo Brew,Chennai,Zomato,Mount Road
9826,The French Loaf,Chennai,Zomato,Mount Road
9888,The Fruit Shop On Greams Road,Chennai,Zomato,Mount Road
9889,Anjappar,Chennai,Zomato,Mount Road
9890,Anjappar,Chennai,Zomato,Mount Road
9893,The East,Chennai,Zomato,Mount Road
9149,Goli Vada Pav No. 1 (Z),Mumbai,Zomato,Mumbai MIDC
9150,Goli Vada Pav No.1 - Marol (Z),Mumbai,Zomato,Mumbai MIDC
9782,Hungry.Com(Z),Mumbai,Zomato,Mumbai MIDC
9783,Hit & Run(Z),Mumbai,Zomato,Mumbai MIDC
10011,Shivam Veg Restaurant(Z),Mumbai,Zomato,Mumbai MIDC
9143,Yoko Sizzlers(Z),Mumbai,Zomato,Mumbai_Khar West _Dc
9144,Apple A Day (Z),Mumbai,Zomato,Mumbai_Khar West _Dc
9146,Nanak Sai (Z),Mumbai,Zomato,Mumbai_Khar West _Dc
9548,Smokin' Joe's (Z),Mumbai,Zomato,Mumbai_Khar West _Dc
9623,Thai Chi Swa,Mumbai,Zomato,Mumbai_Khar West _Dc
9624,Supreme Spice - Pavillion Restaurant(Z),Mumbai,Zomato,Mumbai_Khar West _Dc
9628,PizzAah! (Z),Mumbai,Zomato,Mumbai_Khar West _Dc
9200,Sarjaa Restaurant & Bar,Pune,Zomato,Pune_Aundh_DC
9201,Saarthi Veg,Pune,Zomato,Pune_Aundh_DC
9202,Hyderabadi Spice,Pune,Zomato,Pune_Aundh_DC
9340,Rahul Restaurant,Pune,Zomato,Pune_Aundh_DC
9344,Rolls Mania-Aundh,Pune,Zomato,Pune_Aundh_DC
9346,Subway,Pune,Zomato,Pune_Aundh_DC
9788,M.M. Restaurant,Pune,Zomato,Pune_Aundh_DC
9801,Sigree,Pune,Zomato,Pune_Aundh_DC
7226,The Little Chef,Bangalore,Zomato,Bengaluru_HSR_Dc
7228,Art Blend Cafe,Bangalore,Zomato,Bengaluru_HSR_Dc
7229,Cinnamon,Bangalore,Zomato,Bengaluru_HSR_Dc
7230,Howrah Bridge,Bangalore,Zomato,Bengaluru_HSR_Dc
7232,Mishmash,Bangalore,Zomato,Bengaluru_HSR_Dc
7241,Kumarakom,Bangalore,Zomato,Bengaluru_HSR_Dc
7249,Fisherman Hut,Bangalore,Zomato,Bengaluru_HSR_Dc
7257,What's In The Name,Bangalore,Zomato,Bengaluru_HSR_Dc
7262,T & U,Bangalore,Zomato,Bengaluru_HSR_Dc
7267,Purnabramha Maharashtrian Restaurant,Bangalore,Zomato,Bengaluru_HSR_Dc
7268,Mughal Treat,Bangalore,Zomato,Bengaluru_HSR_Dc
7269,Nanda's,Bangalore,Zomato,Bengaluru_HSR_Dc
7281,Anjappar,Bangalore,Zomato,Bengaluru_HSR_Dc
7793,Eat Well - Eat For A Cause,Bangalore,Zomato,Bengaluru_HSR_Dc
8002,Bangaliana,Bangalore,Zomato,Bengaluru_HSR_Dc
10039,Rolls On Wheels,Bangalore,Zomato,Bengaluru_HSR_Dc
10046,Andhra Bhavan Restaurant,Bangalore,Zomato,Bengaluru_HSR_Dc
7220,Lucknowiz,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7221,Happy Brew,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7222,Hangout Cafe,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7223,Coffee On Canvas,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7225,Le Charcoal,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7227,Biriyani Nation,Bangalore,Zomato,Bengaluru_Koramangala_Dc
7233,Axomi - Taste of Assam,Bangalore,Zomato,Bengaluru_Koramangala_Dc
